fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-23,70902,Pampa Grande,Santa Cruz,10558,1,51
2021-10-23,70902,Pampa Grande,Santa Cruz,10558,2,41
2021-10-30,70902,Pampa Grande,Santa Cruz,10558,1,51
2021-11-13,70902,Pampa Grande,Santa Cruz,10558,2,43
2021-12-04,70902,Pampa Grande,Santa Cruz,10558,2,46
2021-12-04,70902,Pampa Grande,Santa Cruz,10558,1,55
2021-10-30,70902,Pampa Grande,Santa Cruz,10558,2,42
2021-11-27,70902,Pampa Grande,Santa Cruz,10558,2,45
2021-11-27,70902,Pampa Grande,Santa Cruz,10558,1,54
2021-11-20,70902,Pampa Grande,Santa Cruz,10558,2,43
2021-11-20,70902,Pampa Grande,Santa Cruz,10558,1,53
2021-11-13,70902,Pampa Grande,Santa Cruz,10558,1,53
