fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-23,71402,Puerto Quijarro,Santa Cruz,20068,2,76
2021-11-20,71402,Puerto Quijarro,Santa Cruz,20068,2,77
2021-11-20,71402,Puerto Quijarro,Santa Cruz,20068,1,86
2021-11-13,71402,Puerto Quijarro,Santa Cruz,20068,2,77
2021-11-27,71402,Puerto Quijarro,Santa Cruz,20068,1,86
2021-11-27,71402,Puerto Quijarro,Santa Cruz,20068,2,78
2021-11-13,71402,Puerto Quijarro,Santa Cruz,20068,1,85
2021-10-30,71402,Puerto Quijarro,Santa Cruz,20068,2,76
2021-10-30,71402,Puerto Quijarro,Santa Cruz,20068,1,85
2021-10-23,71402,Puerto Quijarro,Santa Cruz,20068,1,84
2021-12-04,71402,Puerto Quijarro,Santa Cruz,20068,1,86
2021-12-04,71402,Puerto Quijarro,Santa Cruz,20068,2,78
