fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-20,50801,Tupiza,Potosí,48591,2,82
2021-10-30,50801,Tupiza,Potosí,48591,1,86
2021-10-30,50801,Tupiza,Potosí,48591,2,80
2021-11-13,50801,Tupiza,Potosí,48591,1,87
2021-11-13,50801,Tupiza,Potosí,48591,2,82
2021-11-20,50801,Tupiza,Potosí,48591,1,88
2021-12-04,50801,Tupiza,Potosí,48591,1,89
2021-11-27,50801,Tupiza,Potosí,48591,1,88
2021-11-27,50801,Tupiza,Potosí,48591,2,82
2021-10-23,50801,Tupiza,Potosí,48591,1,85
2021-12-04,50801,Tupiza,Potosí,48591,2,84
2021-12-18,50801,Tupiza,Potosí,48591,1,89
2021-12-18,50801,Tupiza,Potosí,48591,2,84
2021-10-23,50801,Tupiza,Potosí,48591,2,79
2022-01-22,50801,Tupiza,Potosí,48591,1,95
2022-01-22,50801,Tupiza,Potosí,48591,2,86
