fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-13,20401,Puerto Acosta,La Paz,11052,1,45
2021-10-23,20401,Puerto Acosta,La Paz,11052,1,43
2021-10-23,20401,Puerto Acosta,La Paz,11052,2,40
2021-10-30,20401,Puerto Acosta,La Paz,11052,1,43
2021-10-30,20401,Puerto Acosta,La Paz,11052,2,41
2021-11-27,20401,Puerto Acosta,La Paz,11052,1,45
2021-11-13,20401,Puerto Acosta,La Paz,11052,2,42
2021-11-20,20401,Puerto Acosta,La Paz,11052,1,45
2021-11-20,20401,Puerto Acosta,La Paz,11052,2,42
2021-11-27,20401,Puerto Acosta,La Paz,11052,2,42
2021-12-04,20401,Puerto Acosta,La Paz,11052,1,46
2021-12-04,20401,Puerto Acosta,La Paz,11052,2,43
