fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-13,30601,Arque,Cochabamba,10947,1,60
2021-10-23,30601,Arque,Cochabamba,10947,1,57
2021-10-23,30601,Arque,Cochabamba,10947,2,52
2021-10-30,30601,Arque,Cochabamba,10947,1,59
2021-10-30,30601,Arque,Cochabamba,10947,2,52
2021-11-13,30601,Arque,Cochabamba,10947,2,54
2021-11-20,30601,Arque,Cochabamba,10947,2,54
2021-11-27,30601,Arque,Cochabamba,10947,1,60
2021-11-27,30601,Arque,Cochabamba,10947,2,55
2021-12-04,30601,Arque,Cochabamba,10947,1,60
2021-12-04,30601,Arque,Cochabamba,10947,2,57
2021-12-18,30601,Arque,Cochabamba,10947,1,61
2021-12-18,30601,Arque,Cochabamba,10947,2,57
2022-01-22,30601,Arque,Cochabamba,10947,1,65
2022-01-22,30601,Arque,Cochabamba,10947,2,59
2021-11-20,30601,Arque,Cochabamba,10947,1,60
