fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-30,10401,Padilla,Chuquisaca,11067,1,84
2021-12-04,10401,Padilla,Chuquisaca,11067,2,84
2021-11-20,10401,Padilla,Chuquisaca,11067,1,85
2021-11-20,10401,Padilla,Chuquisaca,11067,2,83
2021-11-13,10401,Padilla,Chuquisaca,11067,2,83
2021-11-13,10401,Padilla,Chuquisaca,11067,1,85
2021-10-30,10401,Padilla,Chuquisaca,11067,2,83
2021-12-04,10401,Padilla,Chuquisaca,11067,1,85
2021-10-23,10401,Padilla,Chuquisaca,11067,1,84
2021-10-23,10401,Padilla,Chuquisaca,11067,2,82
2021-11-27,10401,Padilla,Chuquisaca,11067,1,85
2021-11-27,10401,Padilla,Chuquisaca,11067,2,83
