fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-23,80201,Riberalta,Beni,101755,2,50
2021-11-27,80201,Riberalta,Beni,101755,2,55
2021-10-23,80201,Riberalta,Beni,101755,1,70
2022-01-22,80201,Riberalta,Beni,101755,2,60
2022-01-22,80201,Riberalta,Beni,101755,1,83
2021-12-18,80201,Riberalta,Beni,101755,2,57
2021-12-04,80201,Riberalta,Beni,101755,2,56
2021-12-04,80201,Riberalta,Beni,101755,1,75
2021-12-18,80201,Riberalta,Beni,101755,1,76
2021-11-27,80201,Riberalta,Beni,101755,1,74
2021-11-20,80201,Riberalta,Beni,101755,2,55
2021-11-20,80201,Riberalta,Beni,101755,1,74
2021-11-13,80201,Riberalta,Beni,101755,2,55
2021-11-13,80201,Riberalta,Beni,101755,1,73
2021-10-30,80201,Riberalta,Beni,101755,2,53
2021-10-30,80201,Riberalta,Beni,101755,1,71
