fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-23,10701,Camargo,Chuquisaca,17662,1,69
2021-11-27,10701,Camargo,Chuquisaca,17662,1,70
2021-10-30,10701,Camargo,Chuquisaca,17662,1,69
2021-10-30,10701,Camargo,Chuquisaca,17662,2,66
2021-11-13,10701,Camargo,Chuquisaca,17662,1,70
2021-11-13,10701,Camargo,Chuquisaca,17662,2,68
2021-11-20,10701,Camargo,Chuquisaca,17662,1,70
2021-11-20,10701,Camargo,Chuquisaca,17662,2,68
2021-10-23,10701,Camargo,Chuquisaca,17662,2,66
2021-11-27,10701,Camargo,Chuquisaca,17662,2,68
2021-12-04,10701,Camargo,Chuquisaca,17662,2,68
2021-12-04,10701,Camargo,Chuquisaca,17662,1,71
