fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2022-01-22,21401,Coroico,La Paz,20691,1,46
2021-11-20,21401,Coroico,La Paz,20691,2,34
2022-01-22,21401,Coroico,La Paz,20691,2,37
2021-10-30,21401,Coroico,La Paz,20691,1,33
2021-10-23,21401,Coroico,La Paz,20691,2,31
2021-10-30,21401,Coroico,La Paz,20691,2,31
2021-11-13,21401,Coroico,La Paz,20691,1,36
2021-11-13,21401,Coroico,La Paz,20691,2,34
2021-11-20,21401,Coroico,La Paz,20691,1,36
2021-10-23,21401,Coroico,La Paz,20691,1,33
2021-11-27,21401,Coroico,La Paz,20691,1,36
2021-12-04,21401,Coroico,La Paz,20691,1,37
2021-12-04,21401,Coroico,La Paz,20691,2,36
2021-12-18,21401,Coroico,La Paz,20691,1,37
2021-12-18,21401,Coroico,La Paz,20691,2,36
2021-11-27,21401,Coroico,La Paz,20691,2,34
