fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-20,60202,Bermejo,Tarija,40404,1,70
2021-11-13,60202,Bermejo,Tarija,40404,2,62
2021-11-20,60202,Bermejo,Tarija,40404,2,62
2021-11-27,60202,Bermejo,Tarija,40404,1,70
2021-11-27,60202,Bermejo,Tarija,40404,2,64
2021-12-04,60202,Bermejo,Tarija,40404,1,71
2021-12-04,60202,Bermejo,Tarija,40404,2,65
2021-11-13,60202,Bermejo,Tarija,40404,1,69
2021-10-30,60202,Bermejo,Tarija,40404,2,60
2021-10-30,60202,Bermejo,Tarija,40404,1,68
2021-10-23,60202,Bermejo,Tarija,40404,1,67
2021-10-23,60202,Bermejo,Tarija,40404,2,60
