fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-13,21204,Puerto Perez,La Paz,8502,1,35
2021-11-13,21204,Puerto Perez,La Paz,8502,2,32
2021-11-27,21204,Puerto Perez,La Paz,8502,2,32
2021-10-23,21204,Puerto Perez,La Paz,8502,1,33
2021-10-30,21204,Puerto Perez,La Paz,8502,1,33
2021-10-23,21204,Puerto Perez,La Paz,8502,2,30
2021-12-04,21204,Puerto Perez,La Paz,8502,2,34
2021-12-04,21204,Puerto Perez,La Paz,8502,1,37
2021-10-30,21204,Puerto Perez,La Paz,8502,2,30
2021-11-27,21204,Puerto Perez,La Paz,8502,1,36
2021-11-20,21204,Puerto Perez,La Paz,8502,2,32
2021-11-20,21204,Puerto Perez,La Paz,8502,1,36
