fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-30,31201,Totora(Cbba),Cochabamba,17372,1,41
2021-10-23,31201,Totora(Cbba),Cochabamba,17372,1,41
2021-10-23,31201,Totora(Cbba),Cochabamba,17372,2,38
2021-11-20,31201,Totora(Cbba),Cochabamba,17372,2,39
2021-10-30,31201,Totora(Cbba),Cochabamba,17372,2,38
2021-11-13,31201,Totora(Cbba),Cochabamba,17372,1,43
2021-11-13,31201,Totora(Cbba),Cochabamba,17372,2,39
2021-11-20,31201,Totora(Cbba),Cochabamba,17372,1,43
2021-11-27,31201,Totora(Cbba),Cochabamba,17372,1,43
2021-11-27,31201,Totora(Cbba),Cochabamba,17372,2,39
2021-12-04,31201,Totora(Cbba),Cochabamba,17372,1,43
2021-12-04,31201,Totora(Cbba),Cochabamba,17372,2,39
