fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-23,70401,Buena Vista,Santa Cruz,13184,2,61
2021-10-30,70401,Buena Vista,Santa Cruz,13184,1,68
2021-10-30,70401,Buena Vista,Santa Cruz,13184,2,61
2021-10-23,70401,Buena Vista,Santa Cruz,13184,1,67
2021-11-20,70401,Buena Vista,Santa Cruz,13184,1,71
2021-11-13,70401,Buena Vista,Santa Cruz,13184,1,70
2021-11-20,70401,Buena Vista,Santa Cruz,13184,2,64
2021-11-27,70401,Buena Vista,Santa Cruz,13184,1,71
2021-11-27,70401,Buena Vista,Santa Cruz,13184,2,65
2021-12-04,70401,Buena Vista,Santa Cruz,13184,1,72
2021-12-04,70401,Buena Vista,Santa Cruz,13184,2,66
2021-11-13,70401,Buena Vista,Santa Cruz,13184,2,64
