fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-20,21305,Patacamaya,La Paz,23665,2,38
2021-10-23,21305,Patacamaya,La Paz,23665,1,32
2021-10-23,21305,Patacamaya,La Paz,23665,2,30
2021-10-30,21305,Patacamaya,La Paz,23665,1,35
2021-10-30,21305,Patacamaya,La Paz,23665,2,34
2021-11-13,21305,Patacamaya,La Paz,23665,1,39
2021-11-13,21305,Patacamaya,La Paz,23665,2,38
2021-11-20,21305,Patacamaya,La Paz,23665,1,40
2021-11-27,21305,Patacamaya,La Paz,23665,1,40
2021-12-04,21305,Patacamaya,La Paz,23665,1,41
2021-12-04,21305,Patacamaya,La Paz,23665,2,38
2021-12-18,21305,Patacamaya,La Paz,23665,1,41
2021-12-18,21305,Patacamaya,La Paz,23665,2,39
2022-01-22,21305,Patacamaya,La Paz,23665,1,57
2021-11-27,21305,Patacamaya,La Paz,23665,2,38
2022-01-22,21305,Patacamaya,La Paz,23665,2,40
