fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-12-04,10302,Presto,Chuquisaca,14088,1,20
2021-10-23,10302,Presto,Chuquisaca,14088,1,16
2021-10-23,10302,Presto,Chuquisaca,14088,2,13
2021-10-30,10302,Presto,Chuquisaca,14088,1,16
2021-12-18,10302,Presto,Chuquisaca,14088,2,17
2022-01-22,10302,Presto,Chuquisaca,14088,1,23
2021-12-18,10302,Presto,Chuquisaca,14088,1,21
2021-12-04,10302,Presto,Chuquisaca,14088,2,17
2022-01-22,10302,Presto,Chuquisaca,14088,2,19
2021-11-27,10302,Presto,Chuquisaca,14088,2,16
2021-11-20,10302,Presto,Chuquisaca,14088,2,16
2021-11-20,10302,Presto,Chuquisaca,14088,1,18
2021-11-13,10302,Presto,Chuquisaca,14088,2,16
2021-11-13,10302,Presto,Chuquisaca,14088,1,18
2021-10-30,10302,Presto,Chuquisaca,14088,2,13
2021-11-27,10302,Presto,Chuquisaca,14088,1,18
