fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-23,70103,Porongo,Santa Cruz,17047,1,73
2021-11-20,70103,Porongo,Santa Cruz,17047,2,69
2021-11-13,70103,Porongo,Santa Cruz,17047,2,69
2021-10-30,70103,Porongo,Santa Cruz,17047,1,74
2021-10-23,70103,Porongo,Santa Cruz,17047,2,65
2021-10-30,70103,Porongo,Santa Cruz,17047,2,67
2021-11-20,70103,Porongo,Santa Cruz,17047,1,76
2021-11-13,70103,Porongo,Santa Cruz,17047,1,76
2021-11-27,70103,Porongo,Santa Cruz,17047,1,76
2021-11-27,70103,Porongo,Santa Cruz,17047,2,70
2021-12-04,70103,Porongo,Santa Cruz,17047,1,77
2021-12-04,70103,Porongo,Santa Cruz,17047,2,70
