fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-30,20105,El Alto,La Paz,943558,2,38
2021-11-20,20105,El Alto,La Paz,943558,2,41
2021-11-20,20105,El Alto,La Paz,943558,1,54
2021-11-27,20105,El Alto,La Paz,943558,1,55
2021-11-13,20105,El Alto,La Paz,943558,1,54
2021-11-13,20105,El Alto,La Paz,943558,2,41
2021-10-30,20105,El Alto,La Paz,943558,1,52
2021-10-23,20105,El Alto,La Paz,943558,2,36
2021-10-23,20105,El Alto,La Paz,943558,1,51
2021-12-04,20105,El Alto,La Paz,943558,1,56
2021-12-04,20105,El Alto,La Paz,943558,2,43
2021-11-27,20105,El Alto,La Paz,943558,2,41
