fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-12-04,60501,San Lorenzo(Tja),Tarija,25796,1,75
2021-12-04,60501,San Lorenzo(Tja),Tarija,25796,2,68
2021-11-20,60501,San Lorenzo(Tja),Tarija,25796,2,66
2021-10-23,60501,San Lorenzo(Tja),Tarija,25796,2,63
2021-10-23,60501,San Lorenzo(Tja),Tarija,25796,1,73
2021-10-30,60501,San Lorenzo(Tja),Tarija,25796,1,73
2021-10-30,60501,San Lorenzo(Tja),Tarija,25796,2,64
2021-11-13,60501,San Lorenzo(Tja),Tarija,25796,2,66
2021-11-20,60501,San Lorenzo(Tja),Tarija,25796,1,74
2021-11-13,60501,San Lorenzo(Tja),Tarija,25796,1,74
2021-11-27,60501,San Lorenzo(Tja),Tarija,25796,1,74
2021-11-27,60501,San Lorenzo(Tja),Tarija,25796,2,67
