fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-30,41301,Totora(Orr),Oruro,5726,1,53
2021-11-13,41301,Totora(Orr),Oruro,5726,1,54
2021-10-30,41301,Totora(Orr),Oruro,5726,2,48
2021-11-27,41301,Totora(Orr),Oruro,5726,2,50
2021-10-23,41301,Totora(Orr),Oruro,5726,2,48
2021-10-23,41301,Totora(Orr),Oruro,5726,1,52
2021-11-20,41301,Totora(Orr),Oruro,5726,2,50
2021-11-13,41301,Totora(Orr),Oruro,5726,2,49
2021-11-20,41301,Totora(Orr),Oruro,5726,1,54
2021-12-04,41301,Totora(Orr),Oruro,5726,2,50
2021-11-27,41301,Totora(Orr),Oruro,5726,1,54
2021-12-04,41301,Totora(Orr),Oruro,5726,1,55
