fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-12-04,20205,Santiago De Huata,La Paz,9158,2,28
2021-10-23,20205,Santiago De Huata,La Paz,9158,1,28
2021-11-20,20205,Santiago De Huata,La Paz,9158,1,31
2021-10-23,20205,Santiago De Huata,La Paz,9158,2,26
2021-10-30,20205,Santiago De Huata,La Paz,9158,1,28
2021-10-30,20205,Santiago De Huata,La Paz,9158,2,26
2021-11-13,20205,Santiago De Huata,La Paz,9158,2,27
2021-11-13,20205,Santiago De Huata,La Paz,9158,1,30
2021-11-20,20205,Santiago De Huata,La Paz,9158,2,27
2021-11-27,20205,Santiago De Huata,La Paz,9158,1,31
2021-11-27,20205,Santiago De Huata,La Paz,9158,2,27
2021-12-04,20205,Santiago De Huata,La Paz,9158,1,31
