fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-23,60101,Tarija,Tarija,268387,1,77
2021-12-04,60101,Tarija,Tarija,268387,1,80
2021-10-23,60101,Tarija,Tarija,268387,2,66
2021-11-13,60101,Tarija,Tarija,268387,1,78
2021-11-13,60101,Tarija,Tarija,268387,2,69
2021-11-20,60101,Tarija,Tarija,268387,1,78
2021-11-20,60101,Tarija,Tarija,268387,2,69
2021-11-27,60101,Tarija,Tarija,268387,1,78
2021-11-27,60101,Tarija,Tarija,268387,2,71
2021-12-04,60101,Tarija,Tarija,268387,2,71
2021-10-30,60101,Tarija,Tarija,268387,2,67
2021-10-30,60101,Tarija,Tarija,268387,1,77
