fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-30,40902,Coipasa,Oruro,951,2,39
2021-10-30,40902,Coipasa,Oruro,951,1,43
2021-10-23,40902,Coipasa,Oruro,951,2,39
2021-10-23,40902,Coipasa,Oruro,951,1,42
2021-11-20,40902,Coipasa,Oruro,951,1,43
2021-11-20,40902,Coipasa,Oruro,951,2,42
2021-11-13,40902,Coipasa,Oruro,951,1,43
2021-11-27,40902,Coipasa,Oruro,951,1,43
2021-11-27,40902,Coipasa,Oruro,951,2,42
2021-12-04,40902,Coipasa,Oruro,951,1,43
2021-12-04,40902,Coipasa,Oruro,951,2,42
2021-11-13,40902,Coipasa,Oruro,951,2,41
