fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-27,71106,Cuatro Cañadas,Santa Cruz,28855,1,40
2021-11-20,71106,Cuatro Cañadas,Santa Cruz,28855,2,36
2021-11-20,71106,Cuatro Cañadas,Santa Cruz,28855,1,40
2021-11-13,71106,Cuatro Cañadas,Santa Cruz,28855,2,36
2021-11-13,71106,Cuatro Cañadas,Santa Cruz,28855,1,40
2021-10-30,71106,Cuatro Cañadas,Santa Cruz,28855,2,34
2021-10-23,71106,Cuatro Cañadas,Santa Cruz,28855,1,37
2021-11-27,71106,Cuatro Cañadas,Santa Cruz,28855,2,36
2021-10-30,71106,Cuatro Cañadas,Santa Cruz,28855,1,38
2021-10-23,71106,Cuatro Cañadas,Santa Cruz,28855,2,34
2021-12-04,71106,Cuatro Cañadas,Santa Cruz,28855,1,41
2021-12-04,71106,Cuatro Cañadas,Santa Cruz,28855,2,37
