fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-20,30602,Tacopaya,Cochabamba,10582,1,30
2021-10-23,30602,Tacopaya,Cochabamba,10582,1,26
2021-10-23,30602,Tacopaya,Cochabamba,10582,2,22
2021-10-30,30602,Tacopaya,Cochabamba,10582,1,26
2021-11-13,30602,Tacopaya,Cochabamba,10582,1,29
2021-11-13,30602,Tacopaya,Cochabamba,10582,2,24
2021-10-30,30602,Tacopaya,Cochabamba,10582,2,22
2021-11-20,30602,Tacopaya,Cochabamba,10582,2,24
2021-12-04,30602,Tacopaya,Cochabamba,10582,2,26
2021-11-27,30602,Tacopaya,Cochabamba,10582,2,25
2021-12-04,30602,Tacopaya,Cochabamba,10582,1,30
2021-11-27,30602,Tacopaya,Cochabamba,10582,1,30
