fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-23,71501,Ascencion De Guarayos,Santa Cruz,36383,1,37
2021-11-20,71501,Ascencion De Guarayos,Santa Cruz,36383,1,40
2021-12-04,71501,Ascencion De Guarayos,Santa Cruz,36383,2,33
2021-12-04,71501,Ascencion De Guarayos,Santa Cruz,36383,1,41
2021-11-27,71501,Ascencion De Guarayos,Santa Cruz,36383,2,32
2021-11-20,71501,Ascencion De Guarayos,Santa Cruz,36383,2,32
2021-11-27,71501,Ascencion De Guarayos,Santa Cruz,36383,1,41
2021-11-13,71501,Ascencion De Guarayos,Santa Cruz,36383,2,32
2021-11-13,71501,Ascencion De Guarayos,Santa Cruz,36383,1,39
2021-10-30,71501,Ascencion De Guarayos,Santa Cruz,36383,2,32
2021-10-30,71501,Ascencion De Guarayos,Santa Cruz,36383,1,38
2021-10-23,71501,Ascencion De Guarayos,Santa Cruz,36383,2,31
