fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-20,21702,San Pedro De Tiquina,La Paz,5789,2,42
2021-11-27,21702,San Pedro De Tiquina,La Paz,5789,1,46
2021-11-27,21702,San Pedro De Tiquina,La Paz,5789,2,42
2021-12-04,21702,San Pedro De Tiquina,La Paz,5789,1,47
2021-12-18,21702,San Pedro De Tiquina,La Paz,5789,1,47
2021-12-18,21702,San Pedro De Tiquina,La Paz,5789,2,43
2021-11-13,21702,San Pedro De Tiquina,La Paz,5789,2,42
2021-11-20,21702,San Pedro De Tiquina,La Paz,5789,1,46
2022-01-22,21702,San Pedro De Tiquina,La Paz,5789,2,44
2021-10-23,21702,San Pedro De Tiquina,La Paz,5789,1,43
2021-10-23,21702,San Pedro De Tiquina,La Paz,5789,2,39
2021-10-30,21702,San Pedro De Tiquina,La Paz,5789,1,44
2021-10-30,21702,San Pedro De Tiquina,La Paz,5789,2,40
2021-11-13,21702,San Pedro De Tiquina,La Paz,5789,1,46
2021-12-04,21702,San Pedro De Tiquina,La Paz,5789,2,42
2022-01-22,21702,San Pedro De Tiquina,La Paz,5789,1,57
