fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-20,31401,Punata,Cochabamba,33011,2,70
2021-12-04,31401,Punata,Cochabamba,33011,2,72
2021-12-04,31401,Punata,Cochabamba,33011,1,79
2021-11-27,31401,Punata,Cochabamba,33011,2,70
2021-11-27,31401,Punata,Cochabamba,33011,1,78
2021-11-20,31401,Punata,Cochabamba,33011,1,77
2021-11-13,31401,Punata,Cochabamba,33011,2,70
2021-11-13,31401,Punata,Cochabamba,33011,1,77
2021-10-30,31401,Punata,Cochabamba,33011,2,69
2021-10-23,31401,Punata,Cochabamba,33011,2,68
2021-10-23,31401,Punata,Cochabamba,33011,1,73
2021-10-30,31401,Punata,Cochabamba,33011,1,75
