fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-27,50204,Chuquihuta Ayllu Jucumani,Potosí,9280,2,17
2021-12-04,50204,Chuquihuta Ayllu Jucumani,Potosí,9280,1,22
2021-11-13,50204,Chuquihuta Ayllu Jucumani,Potosí,9280,2,17
2021-11-27,50204,Chuquihuta Ayllu Jucumani,Potosí,9280,1,21
2021-11-20,50204,Chuquihuta Ayllu Jucumani,Potosí,9280,2,17
2021-11-13,50204,Chuquihuta Ayllu Jucumani,Potosí,9280,1,20
2021-12-04,50204,Chuquihuta Ayllu Jucumani,Potosí,9280,2,18
2021-10-23,50204,Chuquihuta Ayllu Jucumani,Potosí,9280,1,18
2021-10-23,50204,Chuquihuta Ayllu Jucumani,Potosí,9280,2,15
2021-10-30,50204,Chuquihuta Ayllu Jucumani,Potosí,9280,1,19
2021-10-30,50204,Chuquihuta Ayllu Jucumani,Potosí,9280,2,16
2021-11-20,50204,Chuquihuta Ayllu Jucumani,Potosí,9280,1,21
