fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-12-04,40602,Pazña,Oruro,6054,1,53
2021-12-04,40602,Pazña,Oruro,6054,2,50
2021-11-27,40602,Pazña,Oruro,6054,2,49
2021-11-27,40602,Pazña,Oruro,6054,1,53
2021-11-20,40602,Pazña,Oruro,6054,2,49
2021-11-20,40602,Pazña,Oruro,6054,1,53
2021-11-13,40602,Pazña,Oruro,6054,2,48
2021-11-13,40602,Pazña,Oruro,6054,1,53
2021-10-30,40602,Pazña,Oruro,6054,2,47
2021-10-30,40602,Pazña,Oruro,6054,1,51
2021-10-23,40602,Pazña,Oruro,6054,2,47
2021-10-23,40602,Pazña,Oruro,6054,1,51
