fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-20,40102,Caracollo,Oruro,23933,1,50
2021-11-20,40102,Caracollo,Oruro,23933,2,47
2021-11-13,40102,Caracollo,Oruro,23933,2,47
2021-11-27,40102,Caracollo,Oruro,23933,2,47
2021-11-13,40102,Caracollo,Oruro,23933,1,50
2021-10-30,40102,Caracollo,Oruro,23933,2,46
2021-12-04,40102,Caracollo,Oruro,23933,1,51
2021-10-30,40102,Caracollo,Oruro,23933,1,48
2021-10-23,40102,Caracollo,Oruro,23933,2,46
2021-12-04,40102,Caracollo,Oruro,23933,2,47
2021-10-23,40102,Caracollo,Oruro,23933,1,48
2021-11-27,40102,Caracollo,Oruro,23933,1,50
