fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-27,20801,Viacha,La Paz,90880,1,53
2022-01-22,20801,Viacha,La Paz,90880,2,52
2022-01-22,20801,Viacha,La Paz,90880,1,65
2021-12-18,20801,Viacha,La Paz,90880,2,50
2021-12-18,20801,Viacha,La Paz,90880,1,54
2021-12-04,20801,Viacha,La Paz,90880,2,50
2021-12-04,20801,Viacha,La Paz,90880,1,53
2021-11-27,20801,Viacha,La Paz,90880,2,49
2021-11-13,20801,Viacha,La Paz,90880,1,52
2021-11-20,20801,Viacha,La Paz,90880,2,49
2021-11-20,20801,Viacha,La Paz,90880,1,52
2021-11-13,20801,Viacha,La Paz,90880,2,49
2021-10-30,20801,Viacha,La Paz,90880,2,48
2021-10-30,20801,Viacha,La Paz,90880,1,51
2021-10-23,20801,Viacha,La Paz,90880,2,47
2021-10-23,20801,Viacha,La Paz,90880,1,50
