fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-12-18,30303,Cocapata,Cochabamba,20406,2,39
2021-10-30,30303,Cocapata,Cochabamba,20406,2,38
2021-10-23,30303,Cocapata,Cochabamba,20406,1,36
2021-10-23,30303,Cocapata,Cochabamba,20406,2,35
2021-10-30,30303,Cocapata,Cochabamba,20406,1,39
2022-01-22,30303,Cocapata,Cochabamba,20406,2,40
2022-01-22,30303,Cocapata,Cochabamba,20406,1,42
2021-11-13,30303,Cocapata,Cochabamba,20406,2,39
2021-12-18,30303,Cocapata,Cochabamba,20406,1,41
2021-12-04,30303,Cocapata,Cochabamba,20406,2,39
2021-12-04,30303,Cocapata,Cochabamba,20406,1,41
2021-11-27,30303,Cocapata,Cochabamba,20406,2,39
2021-11-27,30303,Cocapata,Cochabamba,20406,1,41
2021-11-20,30303,Cocapata,Cochabamba,20406,1,41
2021-11-20,30303,Cocapata,Cochabamba,20406,2,39
2021-11-13,30303,Cocapata,Cochabamba,20406,1,40
