fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-30,31002,Colomi,Cochabamba,22514,1,36
2021-10-23,31002,Colomi,Cochabamba,22514,2,31
2021-12-04,31002,Colomi,Cochabamba,22514,2,35
2021-12-04,31002,Colomi,Cochabamba,22514,1,39
2021-11-27,31002,Colomi,Cochabamba,22514,2,35
2021-11-27,31002,Colomi,Cochabamba,22514,1,38
2021-11-20,31002,Colomi,Cochabamba,22514,2,34
2021-11-20,31002,Colomi,Cochabamba,22514,1,38
2021-11-13,31002,Colomi,Cochabamba,22514,2,34
2021-11-13,31002,Colomi,Cochabamba,22514,1,38
2021-10-30,31002,Colomi,Cochabamba,22514,2,32
2021-10-23,31002,Colomi,Cochabamba,22514,1,36
