fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-23,31302,Vila Vila,Cochabamba,6680,2,39
2021-10-30,31302,Vila Vila,Cochabamba,6680,1,41
2021-10-30,31302,Vila Vila,Cochabamba,6680,2,39
2021-11-13,31302,Vila Vila,Cochabamba,6680,1,43
2021-11-13,31302,Vila Vila,Cochabamba,6680,2,41
2021-11-20,31302,Vila Vila,Cochabamba,6680,1,43
2021-11-20,31302,Vila Vila,Cochabamba,6680,2,41
2021-12-04,31302,Vila Vila,Cochabamba,6680,2,41
2021-12-04,31302,Vila Vila,Cochabamba,6680,1,44
2021-11-27,31302,Vila Vila,Cochabamba,6680,2,41
2021-11-27,31302,Vila Vila,Cochabamba,6680,1,43
2021-10-23,31302,Vila Vila,Cochabamba,6680,1,41
