fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-27,70602,Santa Rosa Del Sara,Santa Cruz,23834,1,37
2021-12-04,70602,Santa Rosa Del Sara,Santa Cruz,23834,1,37
2021-11-13,70602,Santa Rosa Del Sara,Santa Cruz,23834,2,34
2021-11-13,70602,Santa Rosa Del Sara,Santa Cruz,23834,1,36
2021-10-30,70602,Santa Rosa Del Sara,Santa Cruz,23834,2,33
2021-10-30,70602,Santa Rosa Del Sara,Santa Cruz,23834,1,35
2021-10-23,70602,Santa Rosa Del Sara,Santa Cruz,23834,2,33
2021-10-23,70602,Santa Rosa Del Sara,Santa Cruz,23834,1,35
2021-11-20,70602,Santa Rosa Del Sara,Santa Cruz,23834,2,34
2021-11-27,70602,Santa Rosa Del Sara,Santa Cruz,23834,2,34
2021-11-20,70602,Santa Rosa Del Sara,Santa Cruz,23834,1,37
2021-12-04,70602,Santa Rosa Del Sara,Santa Cruz,23834,2,35
