fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-12-04,20303,Calacoto,La Paz,10203,1,18
2021-11-13,20303,Calacoto,La Paz,10203,1,17
2021-10-23,20303,Calacoto,La Paz,10203,1,13
2021-10-23,20303,Calacoto,La Paz,10203,2,12
2021-10-30,20303,Calacoto,La Paz,10203,1,13
2021-10-30,20303,Calacoto,La Paz,10203,2,12
2021-11-13,20303,Calacoto,La Paz,10203,2,17
2022-01-22,20303,Calacoto,La Paz,10203,2,20
2021-11-20,20303,Calacoto,La Paz,10203,1,17
2021-11-20,20303,Calacoto,La Paz,10203,2,17
2021-11-27,20303,Calacoto,La Paz,10203,1,17
2021-12-18,20303,Calacoto,La Paz,10203,2,18
2021-11-27,20303,Calacoto,La Paz,10203,2,17
2021-12-18,20303,Calacoto,La Paz,10203,1,21
2021-12-04,20303,Calacoto,La Paz,10203,2,18
2022-01-22,20303,Calacoto,La Paz,10203,1,26
