fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-23,20301,Coro Coro,La Paz,9498,2,28
2021-10-23,20301,Coro Coro,La Paz,9498,1,31
2021-10-30,20301,Coro Coro,La Paz,9498,1,31
2021-10-30,20301,Coro Coro,La Paz,9498,2,28
2021-11-13,20301,Coro Coro,La Paz,9498,1,35
2021-11-13,20301,Coro Coro,La Paz,9498,2,33
2021-11-20,20301,Coro Coro,La Paz,9498,1,37
2021-11-20,20301,Coro Coro,La Paz,9498,2,33
2021-11-27,20301,Coro Coro,La Paz,9498,1,37
2021-11-27,20301,Coro Coro,La Paz,9498,2,33
2021-12-04,20301,Coro Coro,La Paz,9498,1,38
2021-12-04,20301,Coro Coro,La Paz,9498,2,35
