fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-20,71503,El Puente(Stc),Santa Cruz,16977,2,29
2021-10-30,71503,El Puente(Stc),Santa Cruz,16977,1,33
2021-12-04,71503,El Puente(Stc),Santa Cruz,16977,1,36
2021-12-04,71503,El Puente(Stc),Santa Cruz,16977,2,31
2021-11-27,71503,El Puente(Stc),Santa Cruz,16977,1,35
2021-11-13,71503,El Puente(Stc),Santa Cruz,16977,2,29
2021-11-20,71503,El Puente(Stc),Santa Cruz,16977,1,35
2021-10-30,71503,El Puente(Stc),Santa Cruz,16977,2,29
2021-11-13,71503,El Puente(Stc),Santa Cruz,16977,1,34
2021-10-23,71503,El Puente(Stc),Santa Cruz,16977,2,28
2021-10-23,71503,El Puente(Stc),Santa Cruz,16977,1,32
2021-11-27,71503,El Puente(Stc),Santa Cruz,16977,2,29
