fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-20,30403,Arbieto,Cochabamba,23940,1,78
2021-10-30,30403,Arbieto,Cochabamba,23940,1,77
2021-11-13,30403,Arbieto,Cochabamba,23940,1,78
2021-11-13,30403,Arbieto,Cochabamba,23940,2,66
2021-11-20,30403,Arbieto,Cochabamba,23940,2,66
2021-11-27,30403,Arbieto,Cochabamba,23940,1,78
2021-11-27,30403,Arbieto,Cochabamba,23940,2,66
2021-10-23,30403,Arbieto,Cochabamba,23940,2,62
2021-10-23,30403,Arbieto,Cochabamba,23940,1,76
2021-10-30,30403,Arbieto,Cochabamba,23940,2,62
2021-12-04,30403,Arbieto,Cochabamba,23940,1,78
2021-12-04,30403,Arbieto,Cochabamba,23940,2,71
