fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-27,30904,Vinto,Cochabamba,62131,1,43
2022-01-22,30904,Vinto,Cochabamba,62131,1,60
2021-12-18,30904,Vinto,Cochabamba,62131,2,38
2021-12-18,30904,Vinto,Cochabamba,62131,1,46
2021-12-04,30904,Vinto,Cochabamba,62131,2,36
2021-12-04,30904,Vinto,Cochabamba,62131,1,44
2021-11-27,30904,Vinto,Cochabamba,62131,2,36
2021-11-20,30904,Vinto,Cochabamba,62131,2,33
2021-11-20,30904,Vinto,Cochabamba,62131,1,43
2021-11-13,30904,Vinto,Cochabamba,62131,2,33
2021-10-30,30904,Vinto,Cochabamba,62131,2,30
2021-10-30,30904,Vinto,Cochabamba,62131,1,39
2021-10-23,30904,Vinto,Cochabamba,62131,2,29
2021-10-23,30904,Vinto,Cochabamba,62131,1,37
2021-11-13,30904,Vinto,Cochabamba,62131,1,42
2022-01-22,30904,Vinto,Cochabamba,62131,2,42
