fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-30,20206,Huatajata,La Paz,4450,2,39
2021-11-27,20206,Huatajata,La Paz,4450,2,40
2021-10-30,20206,Huatajata,La Paz,4450,1,40
2021-10-23,20206,Huatajata,La Paz,4450,2,37
2021-10-23,20206,Huatajata,La Paz,4450,1,39
2021-11-27,20206,Huatajata,La Paz,4450,1,42
2021-11-13,20206,Huatajata,La Paz,4450,2,40
2021-11-20,20206,Huatajata,La Paz,4450,1,41
2021-12-04,20206,Huatajata,La Paz,4450,1,42
2021-12-04,20206,Huatajata,La Paz,4450,2,40
2021-11-13,20206,Huatajata,La Paz,4450,1,41
2021-11-20,20206,Huatajata,La Paz,4450,2,40
