fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2022-01-22,80803,Huacaraje,Beni,4577,1,54
2021-12-18,80803,Huacaraje,Beni,4577,2,46
2021-11-20,80803,Huacaraje,Beni,4577,1,49
2021-12-18,80803,Huacaraje,Beni,4577,1,51
2021-11-13,80803,Huacaraje,Beni,4577,2,46
2022-01-22,80803,Huacaraje,Beni,4577,2,49
2021-10-23,80803,Huacaraje,Beni,4577,1,46
2021-11-27,80803,Huacaraje,Beni,4577,2,46
2021-11-27,80803,Huacaraje,Beni,4577,1,49
2021-11-20,80803,Huacaraje,Beni,4577,2,46
2021-12-04,80803,Huacaraje,Beni,4577,1,50
2021-10-23,80803,Huacaraje,Beni,4577,2,43
2021-12-04,80803,Huacaraje,Beni,4577,2,46
2021-10-30,80803,Huacaraje,Beni,4577,1,47
2021-10-30,80803,Huacaraje,Beni,4577,2,43
2021-11-13,80803,Huacaraje,Beni,4577,1,49
