fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-23,21201,Pucarani,La Paz,29799,2,24
2021-10-23,21201,Pucarani,La Paz,29799,1,27
2021-10-30,21201,Pucarani,La Paz,29799,1,27
2021-11-13,21201,Pucarani,La Paz,29799,1,30
2021-10-30,21201,Pucarani,La Paz,29799,2,24
2021-12-04,21201,Pucarani,La Paz,29799,2,29
2021-12-04,21201,Pucarani,La Paz,29799,1,32
2021-11-27,21201,Pucarani,La Paz,29799,2,28
2021-11-27,21201,Pucarani,La Paz,29799,1,31
2021-11-20,21201,Pucarani,La Paz,29799,2,28
2021-11-20,21201,Pucarani,La Paz,29799,1,31
2021-11-13,21201,Pucarani,La Paz,29799,2,28
