fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2022-01-22,90503,Eureka (Santos Mercado),Pando,2506,1,54
2021-12-18,90503,Eureka (Santos Mercado),Pando,2506,2,37
2021-12-18,90503,Eureka (Santos Mercado),Pando,2506,1,52
2021-12-04,90503,Eureka (Santos Mercado),Pando,2506,2,37
2021-12-04,90503,Eureka (Santos Mercado),Pando,2506,1,52
2021-11-27,90503,Eureka (Santos Mercado),Pando,2506,2,35
2021-11-27,90503,Eureka (Santos Mercado),Pando,2506,1,49
2021-11-20,90503,Eureka (Santos Mercado),Pando,2506,2,35
2021-11-20,90503,Eureka (Santos Mercado),Pando,2506,1,49
2021-11-13,90503,Eureka (Santos Mercado),Pando,2506,2,35
2021-11-13,90503,Eureka (Santos Mercado),Pando,2506,1,49
2021-10-30,90503,Eureka (Santos Mercado),Pando,2506,2,29
2021-10-30,90503,Eureka (Santos Mercado),Pando,2506,1,46
2022-01-22,90503,Eureka (Santos Mercado),Pando,2506,2,38
2021-10-23,90503,Eureka (Santos Mercado),Pando,2506,2,27
2021-10-23,90503,Eureka (Santos Mercado),Pando,2506,1,44
